search URL:,https://patents.google.com/?q=%22digital+identity%22&before=priority:20091231&after=priority:20050101
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-2010241571-A1,System and method for cardless secure on-line credit card/debit card purchasing ,Mcdonald Greg,Greg McDonald,2009-03-20,2009-03-20,2010-09-23,,https://patents.google.com/patent/US20100241571A1/en,https://patentimages.storage.googleapis.com/f7/1a/63/dd29b2fdd637b8/US20100241571A1-20100923-D00000.png
US-2006184584-A1,Contact merge auto-suggest ,Microsoft Corporation,"Melissa Dunn, Patanjali Venkatacharya, Stephen Mooney",2005-02-11,2005-02-11,2006-08-17,,https://patents.google.com/patent/US20060184584A1/en,https://patentimages.storage.googleapis.com/bf/b2/c1/a23a45fa28d222/US20060184584A1-20060817-D00000.png
US-8555078-B2,Relying party specifiable format for assertion provider token ,Adobe Systems Incorporated,"James D. Pravetz, Joseph D. Steele, Sunil Agrawal",2008-02-29,2008-02-29,2013-10-08,2013-10-08,https://patents.google.com/patent/US8555078B2/en,https://patentimages.storage.googleapis.com/a6/d4/59/75e2fde773b9ec/US08555078-20131008-D00000.png
US-2010303307-A1,System and method for positively establishing identity of an individual with an electronic information carrier ,"Reagan Inventions, Llc",Leigh M. Rothschild,2006-11-03,2010-08-12,2010-12-02,,https://patents.google.com/patent/US20100303307A1/en,https://patentimages.storage.googleapis.com/bb/63/ed/e80c1652e87bc7/US20100303307A1-20101202-D00000.png
US-8095595-B2,Summarization of immersive collaboration environment ,"Cisco Technology, Inc.","Lisa Louise Bobbitt, Gregory Dean Pelton, William Henry Morrison, IV, Jonathan Gregory Rossie, JR., Douglas Jay Walker",2008-04-30,2008-04-30,2012-01-10,2012-01-10,https://patents.google.com/patent/US8095595B2/en,https://patentimages.storage.googleapis.com/df/38/4b/0f4d096aee30bf/US08095595-20120110-D00000.png
KR-101482564-B1,Method and apparatus for trusted authentication and logon ,"인터디지탈 패튼 홀딩스, 인크","안드레아스 레이처, 안드레아스 유 슈미트",2009-09-14,2009-09-14,2015-01-14,2015-01-14,https://patents.google.com/patent/KR101482564B1/en,https://patentimages.storage.googleapis.com/ce/05/8c/4c3dc619d1057c/112012028704413-pct00001.png
US-9276775-B2,Identity-based interactive response message ,"Microsoft Patent Licensing, LLC","Sundaram Anantharaman, Sameer Dilip Bedekar",2007-09-05,2007-09-05,2016-03-01,2016-03-01,https://patents.google.com/patent/US9276775B2/en,https://patentimages.storage.googleapis.com/0d/59/d7/49c63164ebd584/US09276775-20160301-D00000.png
US-8473739-B2,Advanced content authentication and authorization ,Microsoft Corporation,"Andrew J. Clinick, Peter J. Torr, Sean Hayes",2006-11-30,2006-11-30,2013-06-25,2013-06-25,https://patents.google.com/patent/US8473739B2/en,https://patentimages.storage.googleapis.com/7b/b8/b2/95d9491b31504c/US08473739-20130625-D00000.png
EP-2454704-B1,Method to read attributes from an id-token ,Bundesdruckerei GmbH,"Frank Byszio, Kim Nguyen, Carsten Schwarz",2009-07-15,2010-07-05,2018-05-02,2018-05-02,https://patents.google.com/patent/EP2454704B1/en,https://patentimages.storage.googleapis.com/f8/44/cc/d5e89d91a42510/imgf0001.png
US-8782414-B2,Mutually authenticated secure channel ,Microsoft Corporation,Kestutis Patiejunas,2007-05-07,2007-05-07,2014-07-15,2014-07-15,https://patents.google.com/patent/US8782414B2/en,https://patentimages.storage.googleapis.com/46/4d/8d/f038b825f2245d/US08782414-20140715-D00000.png
US-8352731-B2,Secure decentralized storage system ,Huazhong University Of Science & Technology,"Ke Zhou, Dan Feng, Zhongying Niu, Tianming Yang, Qinhua Yan, Dongliang Lei, Wei Yan",2008-05-12,2009-04-17,2013-01-08,2013-01-08,https://patents.google.com/patent/US8352731B2/en,https://patentimages.storage.googleapis.com/af/cc/4c/44c173698ba846/US08352731-20130108-D00000.png
US-9444645-B2,Method and device for assessing a probative value of electronic document management systems ,Trustseed Sas,Eric Blot-Lefevre,2008-04-22,2009-04-21,2016-09-13,2016-09-13,https://patents.google.com/patent/US9444645B2/en,https://patentimages.storage.googleapis.com/cd/bd/28/4abf9bdb99a34c/US09444645-20160913-D00000.png
US-8726360-B2,"Telecommunication method, computer program product and computer system ",Bundesdruckerei Gmbh,"Frank Dietrich, Manfred Paeschke, Robert Fiedler",2008-09-22,2009-09-04,2014-05-13,2014-05-13,https://patents.google.com/patent/US8726360B2/en,https://patentimages.storage.googleapis.com/ea/3b/fc/6807e041732304/US08726360-20140513-D00000.png
CN-100468434-C,Protection method and device for opening computer ,北京飞天诚信科技有限公司,"陆舟, 于华章",2006-06-28,2006-06-28,2009-03-11,2009-03-11,https://patents.google.com/patent/CN100468434C/en,https://patentimages.storage.googleapis.com/f7/3c/7d/1bbfaaca55e5a8/C200610090521E00121.png
US-7926089-B2,Router for managing trust relationships ,"Hewlett-Packard Development Company, L.P.","Atul Vijay Tulshibagwale, Gregory Ryan Whitehead",2006-07-14,2006-07-14,2011-04-12,2011-04-12,https://patents.google.com/patent/US7926089B2/en,https://patentimages.storage.googleapis.com/c5/ee/ae/06c17beb36afed/US07926089-20110412-D00000.png
US-8813208-B2,System and method for the management of secure electronic correspondence sessions ,Trustseed S.A.S.,Eric Blot-Lefevre,2009-09-30,2010-09-21,2014-08-19,2014-08-19,https://patents.google.com/patent/US8813208B2/en,https://patentimages.storage.googleapis.com/30/69/3e/55697a134837c9/US08813208-20140819-D00000.png
CN-1921390-B,User identification identifying method and system ,网之易信息技术（北京）有限公司,丁磊,2006-09-08,2006-09-08,2011-11-02,2011-11-02,https://patents.google.com/patent/CN1921390B/en,https://patentimages.storage.googleapis.com/53/b0/c8/e4dd3048a6cef3/H061B3087920060927E000021.png
US-8689005-B2,Method for managing and controlling access to confidential information contained in portable electronic media ,Carlo Lentini,Carlo Lentini,2009-05-26,2010-02-10,2014-04-01,2014-04-01,https://patents.google.com/patent/US8689005B2/en,https://patentimages.storage.googleapis.com/67/00/8e/651151b3822854/US08689005-20140401-D00000.png
US-2010250955-A1,Brokered information sharing system ,"Paul Trevithick, Drummond Reed, Markus Sabadello, Thomas Carroll, John Bradley, Brian Walker","Paul Trevithick, Drummond Reed, Markus Sabadello, Thomas Carroll, John Bradley, Brian Walker",2008-10-22,2009-10-22,2010-09-30,,https://patents.google.com/patent/US20100250955A1/en,https://patentimages.storage.googleapis.com/7e/74/ed/e530f66117bb25/US20100250955A1-20100930-D00000.png
EP-2515496-A1,System and method for generating trust among data network users ,"Telefónica, S.A.","Carlos Plaza Fonseca, Manuel Amaya Calvo",2009-12-15,2009-12-15,2012-10-24,,https://patents.google.com/patent/EP2515496A1/en,https://patentimages.storage.googleapis.com/11/0a/ac/962ef03e16de68/imgf0001.png
EP-3261011-B1,Method for reading attributes from an id token ,Bundesdruckerei GmbH,"Frank Dietrich, Jörg Fischer, Dr. Manfred Paeschke",2009-07-14,2010-07-12,2020-11-04,2020-11-04,https://patents.google.com/patent/EP3261011B1/en,https://patentimages.storage.googleapis.com/82/c6/03/996201d464001e/imgf0001.png
EP-2415228-B1,Method for reading attributes of a token via a wireless connection ,Bundesdruckerei GmbH,Joachim KÜTER,2009-03-30,2010-03-23,2016-05-11,2016-05-11,https://patents.google.com/patent/EP2415228B1/en,https://patentimages.storage.googleapis.com/96/cc/ec/0f676039e355a3/imgf0001.png
US-8632003-B2,Multiple persona information cards ,"Novell, Inc.","James Sermersheim, Andrew A. Hodgkinson, Daniel S. Sanders, Thomas E. Doman, Duane F. Buss",2009-01-27,2009-01-27,2014-01-21,2014-01-21,https://patents.google.com/patent/US8632003B2/en,https://patentimages.storage.googleapis.com/ee/b6/54/e2237758db9bac/US08632003-20140121-D00000.png
US-8817476-B2,"Apparatus, add-on module, and a system comprising a host apparatus and an add-on module ",Nokia Corporation,"Samu Naukkarinen, Pekka Kilpi",2008-06-27,2008-06-27,2014-08-26,2014-08-26,https://patents.google.com/patent/US8817476B2/en,https://patentimages.storage.googleapis.com/1e/d3/3b/679d220a301bcd/US08817476-20140826-D00000.png
US-2007150299-A1,"Method, system, and apparatus for the management of the electronic files ",Flory Clive F,Clive Flory,2005-12-22,2006-12-22,2007-06-28,,https://patents.google.com/patent/US20070150299A1/en,https://patentimages.storage.googleapis.com/56/5f/42/5578673a84a0e4/US20070150299A1-20070628-D00000.png
US-2008301055-A1,unified platform for reputation and secure transactions ,Microsoft Corporation,"Christian Herwarth Borgs, Jennifer Tour Chayes, Nicole S. Immorlica, Kamal Jain, Vahab Mirrokni",2007-05-31,2007-05-31,2008-12-04,,https://patents.google.com/patent/US20080301055A1/en,https://patentimages.storage.googleapis.com/fc/7b/c7/9c5f0ac5b0c5bf/US20080301055A1-20081204-D00000.png
US-8151344-B1,Method and apparatus to authenticate a user ,Intuit Inc.,Girish Mallenahally Channakeshava,2009-01-29,2009-01-29,2012-04-03,2012-04-03,https://patents.google.com/patent/US8151344B1/en,https://patentimages.storage.googleapis.com/a1/9c/96/b07f45eb17c86f/US08151344-20120403-D00000.png
JP-5601729-B2,How to log into a mobile radio network ,ブンデスドルケライ  ゲーエムベーハー,"クター、ジョアキム, ロアー、トーマス, ランゲン、キルスティン",2009-06-16,2010-06-09,2014-10-08,2014-10-08,https://patents.google.com/patent/JP5601729B2/en,https://patentimages.storage.googleapis.com/46/92/36/6c2800d1fe1773/0005601729-2.png
CN-101645900-B,Cross-domain rights management system and method ,国家信息中心,"吴亚非, 李新友, 任金强, 陈晨",2009-08-31,2009-08-31,2012-08-01,2012-08-01,https://patents.google.com/patent/CN101645900B/en,https://patentimages.storage.googleapis.com/43/ea/f9/03adccdd55dfad/H2009101697568E00011.png
CN-101374050-B,"Apparatus, system and method for implementing identification authentication ",普天信息技术研究院有限公司,"刘宏伟, 王四军, 姚俊武",2008-10-23,2008-10-23,2011-04-06,2011-04-06,https://patents.google.com/patent/CN101374050B/en,https://patentimages.storage.googleapis.com/8b/7c/6b/cd68cdff937bd6/H2008102248379E00011.png
US-2009070263-A1,Peer to peer fund transfer ,Wachovia Corporation,"Martin Davis, Mike Duke",2007-09-12,2007-09-12,2009-03-12,,https://patents.google.com/patent/US20090070263A1/en,https://patentimages.storage.googleapis.com/67/cd/5c/87307e58b77761/US20090070263A1-20090312-D00000.png
US-2011001603-A1,Methods and apparatus relating to a security system ,Nicholas Hedley Willis,Nicholas Hedley Willis,2007-12-10,2008-11-27,2011-01-06,,https://patents.google.com/patent/US20110001603A1/en,https://patentimages.storage.googleapis.com/e4/78/67/80f48984766b83/US20110001603A1-20110106-D00000.png
US-2007088713-A1,Method of secure online targeted marketing ,"Arthur Baxter, Oszustowicz Richard J","Arthur Baxter, Richard Oszustowicz",2005-10-14,2006-10-16,2007-04-19,,https://patents.google.com/patent/US20070088713A1/en,https://patentimages.storage.googleapis.com/2c/85/c7/338da54fb35aaf/US20070088713A1-20070419-D00000.png
US-7877494-B2,"Method, components and system for tracking and controlling end user privacy ",Interdigital Technology Corporation,"Alan G. Carlton, Alan Charles Louis Briacon, Narayan P. Menon",2006-05-17,2007-05-17,2011-01-25,2011-01-25,https://patents.google.com/patent/US7877494B2/en,https://patentimages.storage.googleapis.com/04/55/5c/ae46b8fe94f06d/US07877494-20110125-D00000.png
CN-101350724-B,Encrypting method base on biology characteristic information ,西安电子科技大学,"庞辽军, 裴庆祺, 梁继民, 田捷, 陈宏涛, 刘而云, 李晖, 谢敏, 李慧贤, 范科峰, 张红斌, 陈晨, 傅晓彤, 张志勇, 赵晓辉",2008-08-15,2008-08-15,2011-02-09,2011-02-09,https://patents.google.com/patent/CN101350724B/en,https://patentimages.storage.googleapis.com/76/ca/d5/9adabc33c45ff1/H2008101506462E00011.png
US-2006191995-A1,Secure transaction system ,"Source, Inc.",Richard Stewart,2005-02-01,2006-01-31,2006-08-31,,https://patents.google.com/patent/US20060191995A1/en,https://patentimages.storage.googleapis.com/8d/ba/1f/a52d88a8885b22/US20060191995A1-20060831-D00000.png
US-7904726-B2,Systems and methods for securing event information within an event management system ,International Business Machines Corporation,Liher Elgezabal,2006-07-25,2007-07-25,2011-03-08,2011-03-08,https://patents.google.com/patent/US7904726B2/en,https://patentimages.storage.googleapis.com/09/c2/45/9b93805f34e3f3/US07904726-20110308-D00000.png
US-8220035-B1,System and method for trusted embedded user interface for authentication ,Adobe Systems Incorporated,"James D. Pravetz, Joseph D. Steele, Sunil Agrawal",2008-02-29,2008-02-29,2012-07-10,2012-07-10,https://patents.google.com/patent/US8220035B1/en,https://patentimages.storage.googleapis.com/d9/da/e0/663ededbd4b351/US08220035-20120710-D00000.png
CN-101453458-B,Personal identification process for dynamic cipher password bidirectional authentication based on multiple variables ,北京唐桓科技发展有限公司,"李春林, 李军平",2007-12-06,2007-12-06,2013-07-10,2013-07-10,https://patents.google.com/patent/CN101453458B/en,https://patentimages.storage.googleapis.com/9f/d9/b7/afb3822b7abd82/H200710195695320080222E000011.png
CN-101212296-B,Certificate and SIM based WLAN access authentication method and system ,中国移动通信集团公司,"周文辉, 刘利军, 邵春菊",2006-12-28,2006-12-28,2010-05-26,2010-05-26,https://patents.google.com/patent/CN101212296B/en,https://patentimages.storage.googleapis.com/eb/33/a9/7ed03c86b349f4/H2006101697831E00011.png
EP-1734472-B1,Issuing machine and issuing system ,Michihiro Sato,"Michihiro Sato, A. Udaya Shankar",2005-06-10,2006-06-09,2020-10-14,2020-10-14,https://patents.google.com/patent/EP1734472B1/en,https://patentimages.storage.googleapis.com/96/38/4d/eee7774646f8fe/imgf0001.png
CN-100555936-C,"A kind of method that in smart card and USB flash disk equipment complex, improves access security ","中国信息安全产品测评认证中心, 北京明宇科技有限公司","吴世忠, 石超英",2007-01-08,2007-01-08,2009-10-28,2009-10-28,https://patents.google.com/patent/CN100555936C/en,https://patentimages.storage.googleapis.com/9d/b5/1a/e2884f0fdce847/C20071000032600271.png
EP-2409453-B1,"A method for secure communication in a network, a communication device, a network and a computer program therefor ",Koninklijke Philips N.V.,"Oscar Garcia Morchon, Bozena Erdmann, Klaus Kursawe",2009-03-19,2010-03-16,2018-07-11,2018-07-11,https://patents.google.com/patent/EP2409453B1/en,https://patentimages.storage.googleapis.com/aa/fe/c1/36f413c6b103ba/imgf0001.png
CN-102265145-B,Systems and methods for using ferrite alignment keys in wireless remote sensors ,通用电气公司,"C·L·杜穆林, W·莫里斯, R·A·波特赖洛, C·M·苏曼",2008-12-09,2009-12-02,2013-08-14,2013-08-14,https://patents.google.com/patent/CN102265145B/en,https://patentimages.storage.googleapis.com/73/88/99/4becc29e9fba47/HPA00001388498500011.png
EP-2036306-B1,Secure domain information protection apparatus and methods ,Alcatel Lucent,"Lyle Strub, Brad James Whitehead, George Papandreou",2006-06-20,2007-06-19,2015-04-08,2015-04-08,https://patents.google.com/patent/EP2036306B1/en,https://patentimages.storage.googleapis.com/30/b6/39/cd4eb8bcba9da9/imgf0001.png
US-2010186074-A1,Authentication Using Graphical Passwords ,"Angelos Stavrou, Sabzevar Alireza P","Angelos Stavrou, Alireza P. Sabzevar",2009-01-16,2010-01-15,2010-07-22,,https://patents.google.com/patent/US20100186074A1/en,https://patentimages.storage.googleapis.com/c1/e9/c1/beef18a748de1e/US20100186074A1-20100722-D00000.png
US-2007130463-A1,Single one-time password token with single PIN for access to multiple providers ,"Eric Chun Wah Law, Yam Lap M","Eric Chun Wah Law, Lap Yam",2005-12-06,2006-03-15,2007-06-07,,https://patents.google.com/patent/US20070130463A1/en,https://patentimages.storage.googleapis.com/04/57/08/8870c596813835/US20070130463A1-20070607-D00000.png
US-2009261158-A1,Authentication of cheques and the like ,Marcus Maxwell Lawson,Marcus Maxwell Lawson,2006-02-06,2007-02-05,2009-10-22,,https://patents.google.com/patent/US20090261158A1/en,https://patentimages.storage.googleapis.com/b4/de/6b/aff63c3cc55ead/US20090261158A1-20091022-D00000.png
US-2013125222-A1,System and Method for Vetting Service Providers Within a Secure User Interface ,"James D. Pravetz, Sunil Agrawal, Andrei Sheretov","James D. Pravetz, Sunil Agrawal, Andrei Sheretov",2008-08-19,2008-08-19,2013-05-16,,https://patents.google.com/patent/US20130125222A1/en,https://patentimages.storage.googleapis.com/89/54/78/66574accdc806c/US20130125222A1-20130516-D00000.png
EP-2562958-A1,Digital signature method and apparatus ,Trusteed SAS,Eric Blot- Lefevre,2008-01-07,2009-01-05,2013-02-27,,https://patents.google.com/patent/EP2562958A1/en,https://patentimages.storage.googleapis.com/70/03/72/94e1ce9be8d9cf/imgf0001.png
RU-2409864-C2,Method for authorised rendering of services and apparatus for realising said method ,"Акссионикс Аг, Сименс Акциенгезелльшафт","Вилли БРЕНДЛИ (CH), Вилли БРЕНДЛИ, Роджер КАТТИН-ЛИБЛЬ (CH), Роджер КАТТИН-ЛИБЛЬ, Марсель ЯКОМЕТ (CH), Марсель Якомет, Лоренц МЮЛЛЕР (CH), Лоренц Мюллер, Ален РОЛЛЬЕ (CH), Ален РОЛЛЬЕ, Бруно ВЕНГЕР (CH), Бруно ВЕНГЕР",2005-12-29,2006-12-19,2011-01-20,2011-01-20,https://patents.google.com/patent/RU2409864C2/en,https://patentimages.storage.googleapis.com/c0/e6/f5/163d1dee7ed3a2/00000003.png
US-2010268942-A1,Systems and Methods for Using Cryptographic Keys ,Secuware,"Jorge López Hernández-Ardieta, Fernando Hernández Álvarez, Carlos Jiménez Suárez",2009-04-15,2009-04-15,2010-10-21,,https://patents.google.com/patent/US20100268942A1/en,https://patentimages.storage.googleapis.com/22/01/08/a0c66018232e76/US20100268942A1-20101021-D00000.png
US-8495384-B1,Data comparison system ,James DeLuccia,James DeLuccia,2009-03-10,2010-03-09,2013-07-23,2013-07-23,https://patents.google.com/patent/US8495384B1/en,https://patentimages.storage.googleapis.com/f7/34/a2/331a037d521fce/US08495384-20130723-D00000.png
EP-2279580-B1,A method for distributing encryption means ,"Philips Intellectual Property & Standards GmbH, Koninklijke Philips N.V.","Oscar Garcia Morchon, Mark P. Sillner, Bozena Erdmann",2008-04-14,2009-04-10,2019-09-18,2019-09-18,https://patents.google.com/patent/EP2279580B1/en,https://patentimages.storage.googleapis.com/11/4f/7a/2b81b06efc0834/imgf0001.png
JP-2011525028-A5,Patent JP2011525028A5 ,,,,2009-06-02,2012-03-22,,https://patents.google.com/patent/JP2011525028A5/en,
US-2007071243-A1,Key validation service ,Microsoft Corporation,Arun Nanda,2005-09-23,2005-09-23,2007-03-29,,https://patents.google.com/patent/US20070071243A1/en,https://patentimages.storage.googleapis.com/ac/54/87/346a7bf7fef62d/US20070071243A1-20070329-D00000.png
US-8789746-B2,Product authentication using integrated circuits ,Solexir Technology Inc.,"Mehrdad Toofan, Mehzad Toofan",2009-01-31,2010-01-30,2014-07-29,2014-07-29,https://patents.google.com/patent/US8789746B2/en,https://patentimages.storage.googleapis.com/55/11/8c/e168b80b6f55c2/US08789746-20140729-D00000.png
CN-101887985-A,Digital cell network ,张明,张明,2009-05-15,2009-05-15,2010-11-17,,https://patents.google.com/patent/CN101887985A/en,https://patentimages.storage.googleapis.com/c9/1c/47/10a29cdad3536c/H2009101431456E0000011.png
US-2010262629-A1,Systems for providing an online business community ,"The Go Daddy Group, Inc.","Warren Adelman, Michael Chadwick, Nate Curran, Jason Winders",2007-11-28,2010-06-22,2010-10-14,,https://patents.google.com/patent/US20100262629A1/en,https://patentimages.storage.googleapis.com/2e/a5/a3/9abcef33b1c492/US20100262629A1-20101014-D00000.png
JP-2008287701-A5,Patent JP2008287701A5 ,,,,2008-03-10,2013-07-25,,https://patents.google.com/patent/JP2008287701A5/en,https://patentimages.storage.googleapis.com/5c/6d/c6/79c0627eca6f7e/2008287701-1.png
US-8275125-B2,Method for designing a secure hash function and a system thereof ,Tata Consultancy Services Ltd,Natarajan Vijayarangan,2008-04-21,2008-07-29,2012-09-25,2012-09-25,https://patents.google.com/patent/US8275125B2/en,https://patentimages.storage.googleapis.com/49/d3/47/f7e060a8c589c1/US08275125-20120925-D00000.png
US-8281402-B2,Network vulnerability assessment of a host platform from an isolated partition in the host platform ,Intel Corporation,"Ravi Sahita, Uday Savagaonkar, Hormuzd Khosravi, Uri Blumenthal",2006-05-16,2006-05-16,2012-10-02,2012-10-02,https://patents.google.com/patent/US8281402B2/en,https://patentimages.storage.googleapis.com/7e/06/f8/b127490720bed3/US08281402-20121002-D00000.png
US-8627356-B2,Method and apparatus for television program promotion ,"Simulmedia, Inc.","Jeffrey Storan, Patrick Angeles, Dave Morgan",2009-03-13,2010-03-01,2014-01-07,2014-01-07,https://patents.google.com/patent/US8627356B2/en,https://patentimages.storage.googleapis.com/af/ca/aa/0edc3a1c32fefd/US08627356-20140107-D00000.png
CN-101997687-A,Method for realizing user information authentication by digital ID card ,镇江精英软件科技有限公司,曾凡玉,2009-08-25,2009-08-25,2011-03-30,,https://patents.google.com/patent/CN101997687A/en,
CN-101056177-B,Radio mesh re-authentication method based on the WLAN secure standard WAPI ,清华大学,"李贺武, 张鹏, 李风华, 陈荣第, 吴建平",2007-06-01,2007-06-01,2011-06-29,2011-06-29,https://patents.google.com/patent/CN101056177B/en,https://patentimages.storage.googleapis.com/0f/b3/c6/c67611f96d6296/H07199959520070625E000012.png
US-9264420-B2,Single sign-on for network applications ,"Juniper Networks, Inc.","Roger A. Chickering, Paul Funk",2008-01-08,2014-01-06,2016-02-16,2016-02-16,https://patents.google.com/patent/US9264420B2/en,https://patentimages.storage.googleapis.com/94/7e/89/74f11a358627ce/US09264420-20160216-D00000.png
US-9158905-B2,Method for computer startup protection and system thereof ,"Feitian Technologies Co., Ltd.","Zhou Lu, Huazhang Yu",2008-09-28,2009-09-23,2015-10-13,2015-10-13,https://patents.google.com/patent/US9158905B2/en,https://patentimages.storage.googleapis.com/b9/e0/51/5a9ec0397f4e08/US09158905-20151013-D00000.png
US-9043589-B2,System and method for safeguarding and processing confidential information ,"Hewlett-Packard Development Company, L.P.","Robert R. Vail, Mary Jo Billings, Robert D. Bohrer, II Robert D. Brooks, Mary M. Emmighausen, Howard M. Fannin, Edward R. Jaroch, Tonya L. Justice, Alan L. Kelkenberg, Scott R. Morris, William T. Parks, JR., Hayes I. Saxon, William L. Weaver",2007-11-14,2007-11-14,2015-05-26,2015-05-26,https://patents.google.com/patent/US9043589B2/en,https://patentimages.storage.googleapis.com/92/34/79/44f108272202e4/US09043589-20150526-D00000.png
US-2011162034-A1,Discovery and management of context-based entitlements across loosely-coupled environments ,International Business Machines Corporation,"Nataraj Nagaratnam, Anthony Joseph Nadalin",2009-12-30,2009-12-30,2011-06-30,,https://patents.google.com/patent/US20110162034A1/en,https://patentimages.storage.googleapis.com/e0/cf/20/a778d8ba2a8ff0/US20110162034A1-20110630-D00000.png
US-2011202982-A1,Methods And Systems For Management Of Image-Based Password Accounts ,"Vidoop, Llc","Samuel Wayne Alexander, Scott A. Blonquist, Koesmanto Leka Bong, Joson Allyn Grlicky, Adam Paul Kert, Steven L. Osborn, James Luke Sontag, Benjamin Joel Stover",2007-09-17,2008-09-17,2011-08-18,,https://patents.google.com/patent/US20110202982A1/en,https://patentimages.storage.googleapis.com/8c/1d/61/34af3660b096eb/US20110202982A1-20110818-D00000.png
CN-101951321-A,"Device, system and method for realizing identity authentication ",普天信息技术研究院有限公司,"王四军, 姚俊武",2008-10-23,2008-10-23,2011-01-19,,https://patents.google.com/patent/CN101951321A/en,https://patentimages.storage.googleapis.com/78/fd/76/a414f61acd5a99/HSA00000304991400011.png
US-2017111694-A1,Apparatus and method for conflict resolution in remote control of digital video recorders and the like ,Time Warner Cable Enterprises Llc,"Christopher Marsh, Jay Thomas, William Webb, David Bell, PhuDuc Nguyen",2007-08-22,2016-10-14,2017-04-20,,https://patents.google.com/patent/US20170111694A1/en,https://patentimages.storage.googleapis.com/fb/e7/98/8f625341e37ed2/US20170111694A1-20170420-D00000.png
US-2009013391-A1,Identification System and Method ,Johannes Ernst,Johannes Ernst,2007-07-03,2008-06-13,2009-01-08,,https://patents.google.com/patent/US20090013391A1/en,https://patentimages.storage.googleapis.com/ce/71/90/28b7e680ee9c38/US20090013391A1-20090108-D00000.png
EP-2291978-B1,Improved biometric authentication and identification ,Koninklijke Philips N.V.,"Robert P. Koster, Antonius H. M. Akkermans, Bartholomeus J. Van Rijnsoever",2008-06-20,2009-06-17,2016-10-05,2016-10-05,https://patents.google.com/patent/EP2291978B1/en,https://patentimages.storage.googleapis.com/f9/f8/28/3d706229f0e197/imgf0001.png
US-8583693-B2,System and method for creating and marketing authentic virtual memorabilia ,"Brand Affinity Technologies, Inc.","Ryan Steelberg, Chad Steelberg",2007-09-07,2010-11-19,2013-11-12,2013-11-12,https://patents.google.com/patent/US8583693B2/en,https://patentimages.storage.googleapis.com/d9/d0/44/846b97293a999f/US08583693-20131112-D00000.png
WO-2009101549-A2,Method and mobile device for registering and authenticating a user at a service provider ,Alberto Gasparini,Alberto Gasparini,2008-02-11,2009-02-05,2009-08-20,,https://patents.google.com/patent/WO2009101549A2/en,
CN-101196970-A,Digital copyright management system based on digital watermarking and mobile proxy ,武汉理工大学,"周祖德, 刘泉, 江雪梅, 李方敏, 薛立功",2007-12-29,2007-12-29,2008-06-11,,https://patents.google.com/patent/CN101196970A/en,https://patentimages.storage.googleapis.com/9a/d9/5e/e9c998fb9fb41b/S2007101690964E00011.png
US-2016191661-A1,Layered abstraction systems and methods for persistent content identity ,Digimarc Corporation,Tony F. Rodriguez,2007-03-30,2015-07-22,2016-06-30,,https://patents.google.com/patent/US20160191661A1/en,https://patentimages.storage.googleapis.com/bf/41/62/2496499fa599e8/US20160191661A1-20160630-D00000.png
US-8631486-B1,Adaptive identity classification ,Emc Corporation,"Lawrence N. Friedman, Riaz Zolfonoon, William M. Duane",2009-03-31,2009-03-31,2014-01-14,2014-01-14,https://patents.google.com/patent/US8631486B1/en,https://patentimages.storage.googleapis.com/f7/8c/5c/2b41462a66203f/US08631486-20140114-D00000.png
US-8655673-B2,Mobile multi-media intelligent tourist guide service system and its realizing method ,Yu Zhang,Yu Zhang,2006-09-01,2007-08-31,2014-02-18,2014-02-18,https://patents.google.com/patent/US8655673B2/en,https://patentimages.storage.googleapis.com/d2/73/9c/7e47a31f1f193f/US08655673-20140218-D00000.png
US-8843385-B2,Quality of service monitoring of a service level agreement using a client based reputation mechanism encouraging truthful feedback ,Ecole Polytechnique Federale De Lausanne (Epfl),"Radu Jurca, Boi Faltings",2006-12-11,2006-12-11,2014-09-23,2014-09-23,https://patents.google.com/patent/US8843385B2/en,https://patentimages.storage.googleapis.com/f2/f0/d4/d83a6e23959ae1/US08843385-20140923-D00000.png
US-8707400-B2,System and method for implementing an extended authentication and authorization credential store ,Apple Inc.,Duane Buss,2007-01-22,2007-01-22,2014-04-22,2014-04-22,https://patents.google.com/patent/US8707400B2/en,https://patentimages.storage.googleapis.com/fb/bd/e3/dfacae6f61cf9a/US08707400-20140422-D00000.png
US-9080926-B2,Bearing life cycle prognostics ,Aktiebolaget Skf,Brian Murray,2009-08-27,2009-08-27,2015-07-14,2015-07-14,https://patents.google.com/patent/US9080926B2/en,https://patentimages.storage.googleapis.com/df/3a/a1/67bfb93dee009e/US09080926-20150714-D00000.png
RU-2497566-C2,Interactive media-system for simulation of real events ,Вечуалли Лив Лимитид,"СЕБОЛЬЯ Хесус ОРМИГО, ИМАД Джамил Надим ИЛ",2008-03-07,2009-03-05,2013-11-10,2013-11-10,https://patents.google.com/patent/RU2497566C2/en,https://patentimages.storage.googleapis.com/ef/3f/09/aea6bfcf0b2456/00000002.png
