search URL:,https://patents.google.com/?q=%22digital+identity%22&before=priority:20231231&after=priority:20200101
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
CN-111932285-B,Anti-counterfeiting verification method based on digital signature technology ,四川省数字证书认证管理中心有限公司,"支红杰, 周江",2020-09-28,2020-09-28,2021-02-09,2021-02-09,https://patents.google.com/patent/CN111932285B/en,https://patentimages.storage.googleapis.com/53/13/78/14ecae8693c3c0/200927150944.png
CN-116305021-A,Power grid distributed identity verification method based on alliance chain ,国网浙江省电力有限公司杭州供电公司,"张利军, 张德奇, 杨玲, 胡靓, 胡炎军, 李皓, 郑恺",2022-09-05,2022-09-05,2023-06-23,,https://patents.google.com/patent/CN116305021A/en,https://patentimages.storage.googleapis.com/3a/bc/c2/14cb8b0dc362fb/HDA0003833307120000011.png
CN-114329610-A,"Block chain privacy identity protection method, device, storage medium and system ","浙江吉利控股集团有限公司, 上海众尖金融科技有限公司","桂宏昱, 张骁, 许强, 沈书航, 商松, 贺朗晨, 庞同庆",2021-12-29,2021-12-29,2022-04-12,,https://patents.google.com/patent/CN114329610A/en,https://patentimages.storage.googleapis.com/7f/df/50/79935199ffba5e/HDA0003443126670000011.png
WO-2022252857-A1,"Security authentication method, readable medium, and electronic device ",华为技术有限公司,苏鹏,2021-06-04,2022-04-20,2022-12-08,,https://patents.google.com/patent/WO2022252857A1/en,https://patentimages.storage.googleapis.com/b9/b7/b6/be5baadea175e5/PCTCN2022087971-appb-300001.png
JP-7198872-B2,A method for tracking digital information elements within a computer system ,ザ・スウォッチ・グループ・リサーチ・アンド・ディベロップメント・リミテッド,ジャン－リュック・バザン,2020-06-19,2021-06-08,2023-01-04,2023-01-04,https://patents.google.com/patent/JP7198872B2/en,https://patentimages.storage.googleapis.com/05/c3/17/7424174eab6b10/0007198872000001.png
BR-102021026263-A2,METHOD FOR ELECTRONIC SIGNATURE WITH STANDARD X.509 DIGITAL CERTIFICATES OF VERIFIABLE CREDENTIALS ISSUED BY DECENTRALIZED APPLICATION BASED ON DISTRIBUTED RECORDS SYSTEM ,Fundacao Cpqd - Centro De Pesquisa E Desenvolvimento Em Telecomunicacoes,"Antônio Mateus De Sousa, Fernando Cezar Herédia Marino, Ingrid Alves De Paiva Barbosa, Luana Frattini Manzini Silva, Victor Augusto Rodrigues",,2021-12-23,2023-07-04,,https://patents.google.com/patent/BR102021026263A2/en,https://patentimages.storage.googleapis.com/31/4b/61/2376d5352f4173/img0001.png
CH-717553-A2,Method of traceability of an element of digital information in a computer system. ,Swatch Group Res & Dev Ltd,Bazin Jean-Luc,2020-06-19,2020-06-19,2021-12-30,,https://patents.google.com/patent/CH717553A2/en,
CN-114723500-A,Multi-chain system cooperation architecture for NFR digital transaction ,"北京天德科技有限公司, 天民(青岛)国际沙盒研究院有限公司",蔡维德,2022-05-07,2022-05-07,2022-07-08,,https://patents.google.com/patent/CN114723500A/en,https://patentimages.storage.googleapis.com/86/2c/2b/1134ef0b0f1473/220507173535.png
CN-113468594-A,Identity management method based on bitcoin or branch block chain thereof ,江苏大学,"吴岩, 刘继琴, 陆佳慧, 刘晨, 刘路",2021-06-25,2021-06-25,2021-10-01,,https://patents.google.com/patent/CN113468594A/en,https://patentimages.storage.googleapis.com/10/94/15/af206dfa984759/HDA0003133476500000011.png
CN-114124395-A,Key management method and device ,北京书生网络技术有限公司,王东临,2020-08-31,2020-08-31,2022-03-01,,https://patents.google.com/patent/CN114124395A/en,https://patentimages.storage.googleapis.com/0e/a7/ce/8c797e8d8f7bb3/HDA0002658939840000011.png
CN-113095915-A,Auction method based on block chain ,"支付宝(杭州)信息技术有限公司, 蚂蚁区块链科技(上海)有限公司",杨仁慧,2021-04-29,2021-04-29,2021-07-09,,https://patents.google.com/patent/CN113095915A/en,https://patentimages.storage.googleapis.com/bd/a8/a0/76728056fe69d6/HDA0003047588750000011.png
CN-114866249-A,Block chain-based lead sealing lock system with multiple groups of electronic tags and interaction method ,立芯科技股份有限公司,"吴巍, 滕程",2022-04-19,2022-04-19,2022-08-05,,https://patents.google.com/patent/CN114866249A/en,https://patentimages.storage.googleapis.com/38/9a/e6/5da1e7ad9979d8/HDA0003604322580000011.png
WO-2023084096-A1,Method for authenticating data ,Veritise,"Cormac LUCKING, Franciscus G THIJSSEN",2021-11-15,2022-11-14,2023-05-19,,https://patents.google.com/patent/WO2023084096A1/en,
CN-116232741-A,"Account key setting method, user equipment and system ",蚂蚁区块链科技(上海)有限公司,"陈远, 徐登伟, 孙善禄, 刘勤, 张涛",2023-03-15,2023-03-15,2023-06-06,,https://patents.google.com/patent/CN116232741A/en,https://patentimages.storage.googleapis.com/19/23/8a/1bcf0ad78bd040/HDA0004128502980000011.png
CN-116451280-A,Asset management method and device based on blockchain ,蚂蚁区块链科技(上海)有限公司,"孙善禄, 李书博, 代平",2023-03-15,2023-03-15,2023-07-18,,https://patents.google.com/patent/CN116451280A/en,
CN-113592482-A,Payment binding method applied to Internet of things non-inductive consumption and Internet of things non-inductive consumption system ,湖南汉拓物联科技有限公司,"楚星晨, 孙思吟",2021-07-19,2021-07-19,2021-11-02,,https://patents.google.com/patent/CN113592482A/en,https://patentimages.storage.googleapis.com/18/7b/e9/d4eca1ed33004b/HDA0003169780610000011.png
US-2023026228-A1,Systems and methods for use in altering attributes of user identities on networks ,Mastercard International Incorporated,"Bryn Anthony Robinson-Morgan, Liang Tian, Prashant Sharma",2021-07-13,2022-07-12,2023-01-26,,https://patents.google.com/patent/US20230026228A1/en,https://patentimages.storage.googleapis.com/14/7a/e6/a96ad45e622df3/US20230026228A1-20230126-D00000.png
CN-116633692-A,"Server, data security system and method ","天津大学合肥创新发展研究院, 安徽卓湛电子科技有限公司","文敏, 赵毅强, 宋昕彤, 何家骥, 李尧, 张云化",2023-07-24,2023-07-24,2023-08-22,,https://patents.google.com/patent/CN116633692A/en,
DE-102022000827-A1,Procedure for managing data packets and management system ,Mercedes-Benz Group AG,Christian Seiler,2022-03-09,2022-03-09,2022-05-05,,https://patents.google.com/patent/DE102022000827A1/en,https://patentimages.storage.googleapis.com/ec/53/0c/6591697b895782/DE102022000827A1_0001.png
CN-113095917-A,Auction method based on block chain ,"支付宝(杭州)信息技术有限公司, 蚂蚁区块链科技(上海)有限公司",杨仁慧,2021-04-29,2021-04-29,2021-07-09,,https://patents.google.com/patent/CN113095917A/en,https://patentimages.storage.googleapis.com/32/23/14/73bf2c263d5b92/HDA0003047609970000011.png
US-2023208634-A1,Key management method and apparatus ,"Beijing Sursen Information Technology Co., Ltd.",Donglin Wang,2020-08-31,2023-02-28,2023-06-29,,https://patents.google.com/patent/US20230208634A1/en,https://patentimages.storage.googleapis.com/38/60/83/e570fc66a5302e/US20230208634A1-20230629-D00000.png
DE-102022000818-A1,Procedure for assigning a vehicle to a customer and management system ,Mercedes-Benz Group AG,Christian Seiler,2022-03-09,2022-03-09,2022-04-21,,https://patents.google.com/patent/DE102022000818A1/en,https://patentimages.storage.googleapis.com/72/23/69/bb4f5cd478703c/DE102022000818A1_0001.png
US-2023025320-A1,Web wallet ,"Unum ID, Inc.","William Hale McCarty, Jacob Singer",2021-07-22,2022-07-21,2023-01-26,,https://patents.google.com/patent/US20230025320A1/en,https://patentimages.storage.googleapis.com/63/25/ea/212a83e7ec0ca0/US20230025320A1-20230126-D00000.png
WO-2022144147-A1,System and method for identifying and authenticating a user in a videoconferencing system ,Imprimerie Nationale,Olivier DUSSUTOUR,2020-12-30,2021-12-06,2022-07-07,,https://patents.google.com/patent/WO2022144147A1/en,
CN-116208343-A,Distributed identity multi-source zero knowledge verification method and system ,新晨科技股份有限公司,"胡建鑫, 付正, 陈冬, 曾凡华",2023-03-09,2023-03-09,2023-06-02,,https://patents.google.com/patent/CN116208343A/en,https://patentimages.storage.googleapis.com/e8/a1/4b/1996bad777d838/HDA0004117481070000011.png
WO-2021180991-A1,Method of digital recognition of the declaration of age and legal capacity to access information and digital content ,Jauregui Navarro Inaki,"Iñaki JAUREGUI NAVARRO, José Iñaki ALAVA MARQUÍNEZ, Roberto CAPRANI",2020-03-13,2021-03-08,2021-09-16,,https://patents.google.com/patent/WO2021180991A1/en,
BG-4386-U1,DIGITAL PLATFORM FOR CREDIT INTERMEDIATION ,Кредитланд Еоод,Стойков Василев Деян,,2022-10-07,2023-01-31,,https://patents.google.com/patent/BG4386U1/en,
CN-215450183-U,Identity recognition device for electronic authentication ,天津和顺云科技有限公司,文见银,2021-07-01,2021-07-01,2022-01-07,2022-01-07,https://patents.google.com/patent/CN215450183U/en,https://patentimages.storage.googleapis.com/a3/9d/db/c3d0284c521f96/HDA0003142721570000011.png
CN-115494948-A,"Method, apparatus and medium for linking multiple numbers ",领悦数字信息技术有限公司,陈剑峰,2022-09-30,2022-09-30,2022-12-20,,https://patents.google.com/patent/CN115494948A/en,https://patentimages.storage.googleapis.com/89/a6/b9/d687252479f70b/HDA0003873576000000011.png
WO-2022082268-A1,A locking system ,Verifai Pty Ltd,Jonathan Kempe,2020-10-22,2021-10-21,2022-04-28,,https://patents.google.com/patent/WO2022082268A1/en,
EP-4062303-B1,Privacy-preserving virtual email system ,Google LLC,"Karin HENNESSY, Jeremy Joshua PHILLIPS",2020-12-03,2021-12-02,2023-07-19,2023-07-19,https://patents.google.com/patent/EP4062303B1/en,https://patentimages.storage.googleapis.com/16/68/48/1aa12bb1facb13/imgf0001.png
WO-2023141286-A1,System and method for metamaking and metaverse rights management ,The Johns Hopkins University,"Gregory FALCO, Joshua Siegel",2022-01-21,2023-01-20,2023-07-27,,https://patents.google.com/patent/WO2023141286A1/en,
WO-2023001844-A1,Method for signing an electronic document by means of a blockchain ,Bpce,"José LUU, Cyril Vignet",2021-07-22,2022-07-19,2023-01-26,,https://patents.google.com/patent/WO2023001844A1/en,
CN-115720137-A,"Information management system, method and device ",华为技术有限公司,"康鑫, 朱成康, 王海光, 李铁岩",2021-08-24,2021-08-24,2023-02-28,,https://patents.google.com/patent/CN115720137A/en,https://patentimages.storage.googleapis.com/86/03/9d/d62809b8928831/HDA0003227899480000011.png
DE-102021003860-A1,Cyber-physical system and method for the transmission of user data of a cyber-physical system ,Daimler Ag,Christian Seiler,2021-07-27,2021-07-27,2021-10-07,,https://patents.google.com/patent/DE102021003860A1/en,https://patentimages.storage.googleapis.com/e8/70/7d/d8a6ced1e772fe/DE102021003860A1_0001.png
CN-115134092-A,Intelligent contract certificate management control method and system based on state cryptographic algorithm ,北京共识数信科技有限公司,"王毛路, 李明, 常菲, 刘爱国, 罗宇桐",2022-08-25,2022-08-25,2022-09-30,,https://patents.google.com/patent/CN115134092A/en,https://patentimages.storage.googleapis.com/e9/72/32/605d977d762a29/220802153924.png
CN-115829798-A,"Examination management method, system, storage medium and device based on block chain ",苏州长通互联科技有限公司,"王晓亮, 夏珺",2022-11-23,2022-11-23,2023-03-21,,https://patents.google.com/patent/CN115829798A/en,https://patentimages.storage.googleapis.com/ee/d7/8d/6dc6de84281a90/HDA0003958966160000011.png
CN-114640490-A,"Method and architecture for terminal use safety, monitoring and management of equipment account ",智弘软体科技股份有限公司,"李志宏, 罗杰, 陈志顺, 陈志忠",2020-12-16,2020-12-16,2022-06-17,,https://patents.google.com/patent/CN114640490A/en,https://patentimages.storage.googleapis.com/c8/38/b5/6a90ece1c94f6a/HDA0002840665500000011.png
RU-2021111027-A,Jewelry-genetic standard in-silico-666-arno-Goldbach-Paragogenheim-model of prime numbers and correlation of biometric parameters in the regulation and restoration of neuro-protein metabolism with proton-electron-identical replenishment in shungite-Pt-rare earth codon-enantio chelation -tropomeric and methionine-acetylcholine-adrenaline-melatonin-insulin-interferon-vaccinal complexes in the modules of degenerative-proliferative tissue processes during anthropo-onco-corona-viral-genomic interactions (options) ,Игорь Леонидович Смирнов,Игорь Леонидович Смирнов,,2021-04-20,2022-10-24,,https://patents.google.com/patent/RU2021111027A/en,
CN-114117508-A,Directory file authority management method and device based on IPFS ,山东爱城市网信息技术有限公司,"孙长杰, 李照川, 王伟兵, 赵海兴, 董晨晨, 赵子墨, 黄浩",2020-08-28,2020-08-28,2022-03-01,,https://patents.google.com/patent/CN114117508A/en,https://patentimages.storage.googleapis.com/4b/63/76/7a4d9bd85bab62/HDA0002656012590000011.png
RU-2021114004-A,"Group of inventions: Jewelry-genetic standard in-silico-666-arno-Goldbach-Paragogenheim-Taksonbaev-model of a singular self-similar auto-transposed matrix of prime numbers of biometric parameters of anthropo-onco-corona-viral-genomic interactions with codon-anticodon-responsive vaccines and determining their properties and parameters, the general method for measuring proton-electron plasma and its hemo-complement correspondence in human and coronavirus molecules (options) ",Игорь Леонидович Смирнов,Игорь Леонидович Смирнов,,2021-05-18,2022-11-18,,https://patents.google.com/patent/RU2021114004A/en,
CN-113159899-A,Block chain-based shopping method ,"支付宝(杭州)信息技术有限公司, 蚂蚁区块链科技(上海)有限公司",杨仁慧,2021-04-29,2021-04-29,2021-07-23,,https://patents.google.com/patent/CN113159899A/en,https://patentimages.storage.googleapis.com/3f/58/b6/cc85919b762353/HDA0003046969120000011.png
CN-113095912-A,Block chain-based shopping method ,"支付宝(杭州)信息技术有限公司, 蚂蚁区块链科技(上海)有限公司",杨仁慧,2021-04-29,2021-04-29,2021-07-09,,https://patents.google.com/patent/CN113095912A/en,https://patentimages.storage.googleapis.com/0f/a5/46/ee2de50fc88172/HDA0003046963470000011.png
CN-114116609-A,"Space authority management method, device and medium based on IPFS ",山东爱城市网信息技术有限公司,"孙长杰, 李照川, 王伟兵, 赵海兴, 申传旺, 董晨晨, 赵子墨",2020-08-28,2020-08-28,2022-03-01,,https://patents.google.com/patent/CN114116609A/en,https://patentimages.storage.googleapis.com/c4/8b/1e/a6fb31cdbdb594/HDA0002656012990000011.png
CN-114117509-A,File authority management method and medium based on IPFS ,山东爱城市网信息技术有限公司,"孙长杰, 李照川, 王伟兵, 赵海兴, 孙源, 樊继硕",2020-08-28,2020-08-28,2022-03-01,,https://patents.google.com/patent/CN114117509A/en,https://patentimages.storage.googleapis.com/56/e7/29/1579c7dbacb698/HDA0002656472190000011.png
CN-113095918-A,Block chain-based shopping method ,"支付宝(杭州)信息技术有限公司, 蚂蚁区块链科技(上海)有限公司",杨仁慧,2021-04-29,2021-04-29,2021-07-09,,https://patents.google.com/patent/CN113095918A/en,https://patentimages.storage.googleapis.com/49/3d/48/fd28ac4ce5fd27/HDA0003047619500000011.png
CN-114205369-A,"User group management method based on IPFS, user management method and equipment ",山东爱城市网信息技术有限公司,"孙长杰, 李照川, 王伟兵, 肖守明, 申传旺",2020-08-28,2020-08-28,2022-03-18,,https://patents.google.com/patent/CN114205369A/en,https://patentimages.storage.googleapis.com/3c/92/4e/ccc82c23031d22/HDA0002656472910000011.png
CN-111881478-A,Passage management system with mark eliminating function ,唐向阳,"唐向阳, 汪卫国, 李湘江, 欧益科, 段迎新, 瞿浩, 罗泽南, 刘卓, 刘杰",2020-07-28,2020-07-28,2020-11-03,,https://patents.google.com/patent/CN111881478A/en,https://patentimages.storage.googleapis.com/ca/84/83/2e9ed502eb7d48/HDA0002606515490000011.png
CN-115048663-B,Security policy generation method for data in service ,河南夺冠互动网络科技有限公司,"江芝锋, 舒鹏程, 李彬",2022-06-22,2022-06-22,2023-05-05,2023-05-05,https://patents.google.com/patent/CN115048663B/en,https://patentimages.storage.googleapis.com/7b/4f/d7/610bfe748815d6/FT_2.png
CN-113095913-A,Block chain-based shopping method ,"支付宝(杭州)信息技术有限公司, 蚂蚁区块链科技(上海)有限公司",杨仁慧,2021-04-29,2021-04-29,2021-07-09,,https://patents.google.com/patent/CN113095913A/en,https://patentimages.storage.googleapis.com/c5/a0/e8/fddcadac96f24e/HDA0003046965010000011.png
CN-113347216-A,Product data generation and transmission safety management method and system ,北京兆信信息技术股份有限公司,"刘杉, 李万春, 李多繁",2020-02-18,2020-02-18,2021-09-03,,https://patents.google.com/patent/CN113347216A/en,https://patentimages.storage.googleapis.com/a0/66/b0/9a62129be04567/HDA0002386604300000011.png
NL-2032458-B1,"Metaverse authentication method, system and apparatus, terminal device and storage medium ","Shenzhen Hande Finmaker Co Ltd, Shenzhen Blockchain Financial Services Co Ltd","Lin Xuefei, Ren Yanduo, Cao Feng",2022-07-12,2022-07-12,2023-06-16,2023-06-16,https://patents.google.com/patent/NL2032458B1/en,
CN-113159900-A,Block chain-based shopping method ,"支付宝(杭州)信息技术有限公司, 蚂蚁区块链科技(上海)有限公司",杨仁慧,2021-04-29,2021-04-29,2021-07-23,,https://patents.google.com/patent/CN113159900A/en,https://patentimages.storage.googleapis.com/80/af/dc/26a2bacf516278/HDA0003046998270000011.png
CN-115442800-A,"Method, device and equipment for processing number portability data and readable storage medium ","中移动信息技术有限公司, 中国移动通信集团有限公司","叶可可, 张晶, 夏敬侃, 初瑞, 杨烁, 杨波",2021-06-04,2021-06-04,2022-12-06,,https://patents.google.com/patent/CN115442800A/en,https://patentimages.storage.googleapis.com/b4/04/3f/8b2cabb43a0cbb/HDA0003101638140000011.png
CN-115495255-A,"Service interface safe calling method, device, equipment and storage medium ",快撮撮(成都)科技有限公司,周新量,2021-06-17,2021-06-17,2022-12-20,,https://patents.google.com/patent/CN115495255A/en,https://patentimages.storage.googleapis.com/50/56/32/f2bfe5a938cddb/HDA0003119719460000011.png
CN-116724312-A,Method and system for determining whether an item is leaving or returning to a promotional venue ,艾利丹尼森零售信息服务有限公司,"F·布勒克曼, P·加尔萨, F·古利克, M·罗思",2020-11-18,2021-10-22,2023-09-08,,https://patents.google.com/patent/CN116724312A/en,
US-11663317-B2,"Systems, devices and methods for using a central server to provide multi-tiered access and control of a computer device ",3D Bridge Solutions Inc.,"Gary Mousseau, Karima BAWA",2020-03-09,2021-03-09,2023-05-30,2023-05-30,https://patents.google.com/patent/US11663317B2/en,https://patentimages.storage.googleapis.com/9f/87/a5/70a3a6051228f7/US11663317-20230530-D00000.png
CN-116186673-A,"DSBT privacy data display method, device and system and storage medium ",杭州趣链科技有限公司,"陈晓丰, 张一剑, 张璐, 杜静漪, 陶烨琪",2023-02-28,2023-02-28,2023-05-30,,https://patents.google.com/patent/CN116186673A/en,https://patentimages.storage.googleapis.com/61/0d/69/076a97951971f7/HDA0004114817360000011.png
CN-116136961-A,Physical ID tag and operation and maintenance control method thereof ,华东新华能源投资有限公司,"续夏光, 张岗, 王栋, 邹纪明, 曾杨, 魏远健, 朱宁, 陈军, 佘宏宇, 王刚, 田智鹏, 杜志强, 杜晓辉",2023-02-27,2023-02-27,2023-05-19,,https://patents.google.com/patent/CN116136961A/en,https://patentimages.storage.googleapis.com/7a/0f/76/f23853248982f5/HDA0004101702860000011.png
EP-3989482-A1,Creating and managing disposable identities ,No.ID Sp. z o.o.,"Tomasz Kazana, Grzegorz Fabianski, Maciej Dudek",2020-10-22,2021-10-22,2022-04-27,,https://patents.google.com/patent/EP3989482A1/en,
WO-2021171070-A1,Cyber space valuation software ,Kala Shahr Hoshmand,"Morteza HEIDARIANNOGHONDAR, Seyed javad MIR SHARIFI, Hassan DOLATABADI, Pouyan FARZAD",2020-09-06,2020-09-06,2021-09-02,,https://patents.google.com/patent/WO2021171070A1/en,https://patentimages.storage.googleapis.com/3a/55/15/7a66ab0d9cffe7/pctxmlib-appb-D000001.png
CN-116028942-A,"Method, system and storage medium for providing block chain service ","中国移动通信有限公司研究院, 中国移动通信集团有限公司","杨波, 朱明礼",2021-10-27,2021-10-27,2023-04-28,,https://patents.google.com/patent/CN116028942A/en,https://patentimages.storage.googleapis.com/4d/4f/04/6ecfd82362eaff/HDA0003323307680000011.png
US-2023179402-A1,Device asserted verifiable credential ,"Microsoft Technology Licensing, Llc","Brandon MURDOCH, Ankur Patel",2020-04-28,2021-04-23,2023-06-08,,https://patents.google.com/patent/US20230179402A1/en,https://patentimages.storage.googleapis.com/93/7f/09/1e2add3f88fe8c/US20230179402A1-20230608-D00000.png
US-2022191201-A1,"Processes and method for safe of use, monitoring and management of device accounts in terminal manner ",Global Wisdom Software Technology CO. LTD.,"Chih Hung Lee, Jye Luo, Chih Shun Chen, Chih Chung Chen",2020-12-16,2020-12-16,2022-06-16,,https://patents.google.com/patent/US20220191201A1/en,https://patentimages.storage.googleapis.com/aa/1f/28/e1704eca671720/US20220191201A1-20220616-D00000.png
US-2023281408-A1,"Security marking, method and device for reading the security marking, security document marked with the security marking, and method and system for verifying said security document ",Sicpa Holding Sa,"Todor DINOEV, Jean-Luc Dorier, Xavier Cédric RAEMY, Benito Carnero, Evgeny Loginov, Andrea Callegari",2020-09-02,2021-08-30,2023-09-07,,https://patents.google.com/patent/US20230281408A1/en,https://patentimages.storage.googleapis.com/US20230281408A1/US20230281408A1-20230907-D00000.png
CN-114048246-A,"Method, device and system for processing due diligence survey data of clients ",中国工商银行股份有限公司,"彭智, 欧景才, 黄循秋, 徐杉杉",2021-11-15,2021-11-15,2022-02-15,,https://patents.google.com/patent/CN114048246A/en,https://patentimages.storage.googleapis.com/b7/ee/6e/ac0c744b8c2a1f/HDA0003354446070000011.png
CN-114221966-A,"Data flow sharing method, system, computer equipment and storage medium ",中国联合网络通信集团有限公司,杨开敏,2021-12-14,2021-12-14,2022-03-22,,https://patents.google.com/patent/CN114221966A/en,https://patentimages.storage.googleapis.com/1d/24/c6/b6b9449a8a8f55/HDA0003409842050000011.png
CN-114372288-A,"Block chain, service management method and device ",中国电信股份有限公司,"左康达, 丁一峰, 周飞, 陈锦春, 张军",2021-12-28,2021-12-28,2022-04-19,,https://patents.google.com/patent/CN114372288A/en,https://patentimages.storage.googleapis.com/c6/9d/4e/27f95632bbf7f5/HDA0003439870330000011.png
CN-114491460-A,"User registration method and device, storage medium, unmanned retail cabinet and server ",合肥美的智能科技有限公司,陈振亚,2022-01-05,2022-01-05,2022-05-13,,https://patents.google.com/patent/CN114491460A/en,https://patentimages.storage.googleapis.com/b1/ce/0a/397870371d8a46/HDA0003455965120000011.png
CN-116451191-A,"Information auditing method, device, electronic equipment and computer readable storage medium ",腾讯科技（深圳）有限公司,"王续强, 薛亮, 吴昊, 赵梓峰",2022-01-07,2022-01-07,2023-07-18,,https://patents.google.com/patent/CN116451191A/en,
US-2022405309-A1,Systems and methods for a unified matching engine ,"Adstra, Inc.",Reza Qorbani,2021-06-09,2022-05-12,2022-12-22,,https://patents.google.com/patent/US20220405309A1/en,https://patentimages.storage.googleapis.com/b3/63/d2/7af42678bb1876/US20220405309A1-20221222-D00000.png
CN-115913513-B,"Distributed trusted data transaction method, system and device supporting privacy protection ",北京邮电大学,"马兆丰, 董建成, 张茜, 段鹏飞",2023-01-07,2023-01-07,2023-05-12,2023-05-12,https://patents.google.com/patent/CN115913513B/en,https://patentimages.storage.googleapis.com/ce/cd/ae/d00296c89d6338/230106200338.png
GB-2605649-A,Blockchain key generation ,Vodafone Group Services Ltd,"Poschke Nils, Palmer David, Prabdial Yakeem, Bento Jorge",2021-04-09,2021-04-09,2022-10-12,,https://patents.google.com/patent/GB2605649A/en,
CN-116629858-A,Transaction method and system based on multi-distributed account book implementation ,中国人民银行数字货币研究所,"何孟炜, 高阳",2022-02-10,2022-02-10,2023-08-22,,https://patents.google.com/patent/CN116629858A/en,
CN-116155602-A,Resource data processing method and device ,蚂蚁区块链科技(上海)有限公司,"魏亚文, 黄浩鹏, 张志栋, 苏德鑫",2023-02-23,2023-02-23,2023-05-23,,https://patents.google.com/patent/CN116155602A/en,https://patentimages.storage.googleapis.com/0d/bb/95/4a9c1c115125f8/HDA0004093957130000011.png
CN-114692802-A,Method and system for using two-dimension code label as meta-space ecological entry ,"北京上方传媒科技股份有限公司, 深圳市博乐信息技术有限公司","张平, 朱文臻, 贾涛",2022-03-16,2022-03-16,2022-07-01,,https://patents.google.com/patent/CN114692802A/en,https://patentimages.storage.googleapis.com/b0/4b/42/67b2aed52a2146/HDA0003549435270000011.png
US-2022405374-A1,Decentralized network security ,Authenticity Institute Inc.,John Wesley Kussmaul,2021-06-03,2022-06-03,2022-12-22,,https://patents.google.com/patent/US20220405374A1/en,https://patentimages.storage.googleapis.com/11/73/f9/8190a553e6fd59/US20220405374A1-20221222-D00000.png
CN-114491455-A,"Method and device for directory authorization, processor and electronic equipment ",中国工商银行股份有限公司,"罗强, 黄肇敏, 刘劼, 曾钊创",2022-03-16,2022-03-16,2022-05-13,,https://patents.google.com/patent/CN114491455A/en,https://patentimages.storage.googleapis.com/83/2d/5e/867c420cf2c5d5/HDA0003550068850000011.png
CN-115829729-A,Supply chain financial credit evaluation system and method based on three-chain architecture ,"四川华西集采电子商务有限公司, 电子科技大学","丁云波, 夏琦, 田世云, 高建彬, 陈伟, 夏虎, 谢勇, 蔡俊, 罗旭",2023-02-14,2023-02-14,2023-03-21,,https://patents.google.com/patent/CN115829729A/en,https://patentimages.storage.googleapis.com/cd/19/5f/f4b6d71a1b1691/FT_1.png
CN-116318981-A,Method and user equipment for issuing verifiable statement ,蚂蚁区块链科技(上海)有限公司,"陈远, 刘勤, 孙善禄, 张涛, 徐登伟, 辛知",2023-03-15,2023-03-15,2023-06-23,,https://patents.google.com/patent/CN116318981A/en,https://patentimages.storage.googleapis.com/89/5b/86/172fa605161e69/HDA0004130771910000011.png
CN-114626831-A,"Project management method and device based on block chain, storage medium and electronic equipment ",中国工商银行股份有限公司,"王志远, 刘映镇, 邹晓梦, 夏琼",2022-04-01,2022-04-01,2022-06-14,,https://patents.google.com/patent/CN114626831A/en,https://patentimages.storage.googleapis.com/ec/9d/f8/eb9107835b5aea/HDA0003578357830000011.png
CN-115310571-A,System and method for taking two-dimensional code label and language prediction machine as meta-universe ecological entry ,北京上方传媒科技股份有限公司,"张平, 颜桃, 贾涛",2022-04-22,2022-04-22,2022-11-08,,https://patents.google.com/patent/CN115310571A/en,https://patentimages.storage.googleapis.com/68/9b/78/54c8fe46c2868e/HDA0003610348700000011.png
US-11533619-B1,"Access controlling network architectures utilizing novel cellular signaled access control and machine-learning techniques to identify, rank modify and/or control automated programmable entities (such as robots/bots) and their visual schemas, and methods for use thereof ",Starkeys Llc,Ari Kahn,2022-05-22,2022-05-22,2022-12-20,2022-12-20,https://patents.google.com/patent/US11533619B1/en,https://patentimages.storage.googleapis.com/d9/b5/f6/ec08608a6d7ee1/US11533619-20221220-D00000.png
CN-115051930-A,Defect optimization method based on AISeOps combined with middleware algorithm ,中电信数智科技有限公司,"王玉梁, 朱文进",2022-05-23,2022-05-23,2022-09-13,,https://patents.google.com/patent/CN115051930A/en,
CN-116248277-A,Zero-trust security processing method and system for authentication encryption of Internet of things equipment ,深圳市骏捷安全技术有限公司,"蒋娟, 陈柯, 廖勇, 尹旭东",2023-03-10,2023-03-10,2023-06-09,,https://patents.google.com/patent/CN116248277A/en,https://patentimages.storage.googleapis.com/64/b7/da/1c814208dc3f44/HDA0004118710460000011.png
CN-115022039-A,"Information processing method, apparatus, device, storage medium, and computer program product ",中国工商银行股份有限公司,"裴磊, 岑健明, 黄剑, 龚开圳",2022-06-02,2022-06-02,2022-09-06,,https://patents.google.com/patent/CN115022039A/en,https://patentimages.storage.googleapis.com/af/62/cb/5a53886c4d331f/HDA0003675797200000011.png
TW-M636196-U,Blockchain-based wage payment system ,合作金庫商業銀行股份有限公司,"江宗祐, 黃士林",2022-09-21,2022-09-21,2023-01-01,,https://patents.google.com/patent/TWM636196U/en,https://patentimages.storage.googleapis.com/1d/e7/61/d556bdad3da6fb/111210291-A0305-03-0001-1.png
WO-2022184726-A1,Method for enabling users to deploy smart contracts in a blockchain using a deployment platform ,Bpce,"José LUU, Cyril Vignet",2021-03-04,2022-03-01,2022-09-09,,https://patents.google.com/patent/WO2022184726A1/en,
