search URL:,https://patents.google.com/?q=%22digital+identity%22&before=priority:20191231&after=priority:20150101
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
CN-105739516-A,Unmanned plane management and control device and corresponding system ,王彦成,王彦成,2016-05-09,2016-05-09,2016-07-06,,https://patents.google.com/patent/CN105739516A/en,
US-11455643-B2,Blockchain with transaction cancellation ,Koninklijke Kpn N.V.,Nikos Moustakas,2017-10-09,2018-10-04,2022-09-27,2022-09-27,https://patents.google.com/patent/US11455643B2/en,https://patentimages.storage.googleapis.com/03/81/d0/5b0dae66c0a289/US11455643-20220927-D00000.png
CN-107277068-B,Identity recognition method and terminal ,福建米客互联网科技有限公司,"叶海鹏, 任启志, 陈光磊, 陈巧, 林好",2017-08-14,2017-08-14,2020-01-03,2020-01-03,https://patents.google.com/patent/CN107277068B/en,https://patentimages.storage.googleapis.com/6c/e6/e7/8d4d307d816452/HDA0001377819950000011.png
CN-110400467-A,"A kind of vehicle violation monitoring method, device and server ",深圳市元征科技股份有限公司,"刘新, 张擎",2019-07-25,2019-07-25,2019-11-01,,https://patents.google.com/patent/CN110400467A/en,
CN-108769033-A,Punch card system based on block chain and facility information processing method of checking card ,北京阿尔山金融科技有限公司,"韩昭芳, 耿建华, 袁力, 黄焱",2018-05-31,2018-05-31,2018-11-06,,https://patents.google.com/patent/CN108769033A/en,
US-2020394861-A1,Access control system using mobile device ,Honeywell International Inc.,"Jayaprakash Meruva, Chaithanya Holla, KamalaKannan BALRAJ",2019-06-12,2020-07-01,2020-12-17,,https://patents.google.com/patent/US20200394861A1/en,https://patentimages.storage.googleapis.com/fd/ed/07/07c9d36ba4c14b/US20200394861A1-20201217-D00000.png
US-2020193420-A1,Data management systems and methods ,"Bit Key, Inc.","Henry Michael Vogel, Aleksandar Dukic, Guangda Zhang, Rui Wang",2018-09-04,2019-09-04,2020-06-18,,https://patents.google.com/patent/US20200193420A1/en,https://patentimages.storage.googleapis.com/f6/e1/07/dc6137eb1086d8/US20200193420A1-20200618-D00000.png
CN-110300124-A,"A kind of access control method, system, electronic equipment and readable medium ",奇安信科技集团股份有限公司,"左英男, 张泽洲, 魏勇, 简明",2019-02-02,2019-07-29,2019-10-01,,https://patents.google.com/patent/CN110300124A/en,
US-2020125455-A1,Assured Lazy Rollback for a Multi-Tenant Identity Cloud Service ,Oracle International Corporation,"Manohari Neelakanteshwar, Karthik KANDASAMY, Prabhat Chaturvedi, Elangovan Subramanian",2018-10-19,2019-10-14,2020-04-23,,https://patents.google.com/patent/US20200125455A1/en,https://patentimages.storage.googleapis.com/aa/a9/08/ee8e62403a8380/US20200125455A1-20200423-D00000.png
CN-110569668-B,"Data encryption storage method, device, equipment and medium based on block chain ","北京邮电大学, 深圳前海微众银行股份有限公司","陈秀波, 徐刚, 陈海林, 高玉龙, 范瑞彬, 张开翔, 李辉忠, 李成博",2019-09-11,2019-09-11,2022-04-26,2022-04-26,https://patents.google.com/patent/CN110569668B/en,https://patentimages.storage.googleapis.com/75/b9/a3/78f02d23a6e7a0/HDA0002199643390000011.png
US-2019289463-A1,Method and system for dual-network authentication of a communication device communicating with a server ,Telit Communications S.P.A.,"Yann GLOUCHE, Alexis Watine",2016-07-11,2017-07-07,2019-09-19,,https://patents.google.com/patent/US20190289463A1/en,https://patentimages.storage.googleapis.com/6d/23/44/e2f427a7b6f4af/US20190289463A1-20190919-D00000.png
CN-110533538-A,A kind of supply chain financial application method and device based on block chain technology ,深圳象右看齐网络技术有限公司,张小平,2019-09-02,2019-09-02,2019-12-03,,https://patents.google.com/patent/CN110533538A/en,
US-10733820-B2,Access control via a mobile device ,Honeywell International Inc.,"Magesh Lingan, Anantha Padmanabha Rahal U, Roshan Valder, Bryan Jones",2016-11-18,2018-12-31,2020-08-04,2020-08-04,https://patents.google.com/patent/US10733820B2/en,https://patentimages.storage.googleapis.com/10/14/d5/454185cc5f7ade/US10733820-20200804-D00000.png
CN-111064574-A,"Digital certificate generation method, authentication method and electronic equipment ",金联汇通信息技术有限公司,"吴志明, 郭宏杰, 刘海龙",2018-10-16,2018-10-16,2020-04-24,,https://patents.google.com/patent/CN111064574A/en,https://patentimages.storage.googleapis.com/69/b1/21/6181bbeaee6098/HDA0001830888120000011.png
CN-104935608-A,Identity authentication method in cloud computing network ,成都睿峰科技有限公司,马泳宇,2015-07-07,2015-07-07,2015-09-23,,https://patents.google.com/patent/CN104935608A/en,
US-11323420-B2,Providing assertions regarding entities ,Visa International Service Association,"Michael Steven Bankston, Erik Christopher Friend, Jerry Wald, Victor Zhiltsov",2017-11-16,2018-11-16,2022-05-03,2022-05-03,https://patents.google.com/patent/US11323420B2/en,https://patentimages.storage.googleapis.com/68/5f/4e/b554a8c1487272/US11323420-20220503-D00000.png
CN-109962890-B,Block chain authentication service device and node admission and user authentication method ,中国科学院信息工程研究所,"张锐, 王加贝, 王提",2017-12-25,2017-12-25,2020-07-03,2020-07-03,https://patents.google.com/patent/CN109962890B/en,https://patentimages.storage.googleapis.com/d6/04/11/034d10df0f045e/HDA0001523247560000011.png
CN-109146523-B,Commodity anti-counterfeiting and authenticity-checking system and method based on block chain ,合肥高科创新科技有限公司,"赵亮, 邹菁琳, 贾娟, 商飞, 古春生, 古继宝",2018-08-22,2018-08-22,2022-01-28,2022-01-28,https://patents.google.com/patent/CN109146523B/en,https://patentimages.storage.googleapis.com/75/54/6f/c0e3aa68f75721/HDA0001773531980000011.png
CN-109033789-B,"Method, device and system for generating right-confirming certificate ",北京文创园投资管理有限公司,宣宏量,2018-06-15,2018-06-15,2021-01-01,2021-01-01,https://patents.google.com/patent/CN109033789B/en,https://patentimages.storage.googleapis.com/f5/fc/47/72d29b2b535f44/HDA0001698595150000011.png
CN-107113613-B,"Server, mobile terminal, network real-name authentication system and method ",国民技术股份有限公司,李又彬,2015-11-03,2016-10-27,2021-06-22,2021-06-22,https://patents.google.com/patent/CN107113613B/en,https://patentimages.storage.googleapis.com/dc/e7/64/10671e57c454ff/HPA0000241890100000141.png
US-2021073933-A1,System and method of providing identity verification services ,United States Postal Service,"Josen Punnoose, Sachin Agarwal",2019-09-06,2020-09-03,2021-03-11,,https://patents.google.com/patent/US20210073933A1/en,https://patentimages.storage.googleapis.com/f3/da/82/3d8b73cf0fe16b/US20210073933A1-20210311-D00000.png
US-11245727-B2,Adaptive identity broker for governance of decentralized identities across multiple heterogeneous identity networks ,International Business Machines Corporation,"Kapil Kumar Singh, Joshua F. Payne, Ashish Kundu, Arjun Natarajan",2019-05-16,2019-05-16,2022-02-08,2022-02-08,https://patents.google.com/patent/US11245727B2/en,https://patentimages.storage.googleapis.com/64/1c/d5/51795cfcd913b2/US11245727-20220208-D00000.png
CN-106873178-A,Electronic type ophthalmic lens with oscillator frequency regulation ,庄臣及庄臣视力保护公司,"A.托纳, R.B.普格",2015-12-14,2016-12-14,2017-06-20,,https://patents.google.com/patent/CN106873178A/en,
CN-110268679-B,Block chain-based authentication method and system ,诺基亚技术有限公司,"M·西格诺里尼, R·迪皮特罗, W·卡努恩",2017-02-10,2018-02-07,2022-09-30,2022-09-30,https://patents.google.com/patent/CN110268679B/en,https://patentimages.storage.googleapis.com/37/28/2c/579af8cb8ed166/HDA0002160944110000011.png
CN-105357650-B,"Intelligent mobile digital intercom method, server and system ",深圳市康凯斯信息技术有限公司,蔡志兵,2015-10-30,2015-10-30,2019-04-12,2019-04-12,https://patents.google.com/patent/CN105357650B/en,
WO-2018232443-A1,Method and system for identity proofing ,Australian Postal Corporation,"Daniel Sean Reynolds, Andrew James STEWART, Nicholas Paul Houghton, Winston Weng Loke Lee, Blair Leslie Reid",2017-06-23,2018-05-10,2018-12-27,,https://patents.google.com/patent/WO2018232443A1/en,
WO-2020011447-A1,Article anti-forgery protection ,Sicpa Holding Sa,"Eric Decoux, Philippe Gillet, Philippe THEVOZ, Elisabeth WALLACE",2018-07-10,2019-06-03,2020-01-16,,https://patents.google.com/patent/WO2020011447A1/en,
CN-108183801-A,"A kind of service authentication method, system and computer readable storage medium ",中链科技有限公司,"卢亦斌, 吴弘坤, 路成业",2017-12-29,2017-12-29,2018-06-19,,https://patents.google.com/patent/CN108183801A/en,
CN-108234135-A,"A kind of service authentication method, system and computer readable storage medium ",中链科技有限公司,"卢亦斌, 吴弘坤, 路成业",2017-12-29,2017-12-29,2018-06-29,,https://patents.google.com/patent/CN108234135A/en,
US-11621844-B2,Secure data transfer system and method ,Visa International Service Association,Michael Steven Bankston,2018-08-17,2019-05-03,2023-04-04,2023-04-04,https://patents.google.com/patent/US11621844B2/en,https://patentimages.storage.googleapis.com/0e/cf/9f/4a62811c288423/US11621844-20230404-D00000.png
CN-110086792-B,Authorization method based on authorization code ,湖南搜云网络科技股份有限公司,罗尉,2019-04-18,2019-04-18,2021-11-09,2021-11-09,https://patents.google.com/patent/CN110086792B/en,https://patentimages.storage.googleapis.com/9d/a9/cb/983bdcde3a2c44/HDA0002031971870000011.png
CN-110572265-A,"terminal security access gateway method, device and system based on quantum communication ","国网山东省电力公司信息通信公司, 山东鲁能软件技术有限公司, 国家电网有限公司","王云霄, 张丞, 郭小燕, 武传奇, 李宁, 马琳, 张文彬, 陈琳, 孟鑫, 赵丽娜, 王高洲, 于航, 王惠剑, 韩兴旺, 邓昊, 周怡, 牛永光",2019-10-24,2019-10-24,2019-12-13,,https://patents.google.com/patent/CN110572265A/en,
KR-20210039920-A,"Mobile communication terminal for personal authentification, personal authentification system and personal authentification method using the mobile communication terminal ",주식회사 디젠트아이디,"안필현, 김윤수, 정스캇석영, 윤영미",2019-10-02,2020-03-31,2021-04-12,,https://patents.google.com/patent/KR20210039920A/en,https://patentimages.storage.googleapis.com/6a/af/05/8381bf1fb37ac2/pat00001.png
US-2021234675-A1,"Secure, decentralized, automated platform and multi-actors for object identity management through the use of a block chain technology ",Bull Sas,"Guillaume Hébert, David Leporini",2019-12-16,2020-12-15,2021-07-29,,https://patents.google.com/patent/US20210234675A1/en,https://patentimages.storage.googleapis.com/c2/f1/ec/2db07e622073da/US20210234675A1-20210729-D00000.png
CN-106357412-B,"A kind of method, apparatus and system for veritifying identity information ",国政通科技股份有限公司,"孟欣欣, 李首峰, 陈放",2016-10-14,2016-10-14,2019-11-26,2019-11-26,https://patents.google.com/patent/CN106357412B/en,
CN-109472335-A,A kind of lottery ticket anti-counterfeiting system and method for anti-counterfeit ,杨阳,杨阳,2018-09-21,2018-09-21,2019-03-15,,https://patents.google.com/patent/CN109472335A/en,
US-10801643-B2,"Method for diagnosing a diaphragm valve, and diagnosis system for a diaphragm valve ","GEMÜ Gebr. Müller Apparatebau GmbH & Co., Kommanditgesellschaft","Gert Mueller, Joachim Brien, Werner FLOEGEL",2015-06-02,2016-05-17,2020-10-13,2020-10-13,https://patents.google.com/patent/US10801643B2/en,https://patentimages.storage.googleapis.com/36/56/14/8cd8cc9b2e1e58/US10801643-20201013-D00000.png
CN-106102058-B,A kind of identity identifying method and device ,飞天诚信科技股份有限公司,"陆舟, 于华章",2016-05-30,2016-05-30,2019-04-12,2019-04-12,https://patents.google.com/patent/CN106102058B/en,
US-11416957-B2,"Contract formation, management, and payment platform ",Henrik Hjertstedt,Henrik Hjertstedt,2019-11-18,2020-11-17,2022-08-16,2022-08-16,https://patents.google.com/patent/US11416957B2/en,https://patentimages.storage.googleapis.com/a2/89/51/3436458cb4a4ba/US11416957-20220816-D00000.png
US-2017046583-A1,Liveness detection ,Yoti Ltd,"Francisco Angel Garcia RODRIGUEZ, Georgios Paraskevas, Eleanor Simone Frederika LOUGHLIN-MCHUGH, Usman Mahmood Khan, Benjamin Robert Tremoulheac",2015-08-10,2015-08-10,2017-02-16,,https://patents.google.com/patent/US20170046583A1/en,https://patentimages.storage.googleapis.com/74/ad/82/201ab82e2ae3a0/US20170046583A1-20170216-D00000.png
US-2021350369-A1,Digital Ticket System And Method ,Visa International Service Association,"Michael Steven Bankston, Erik Christopher Friend",2018-09-20,2019-09-20,2021-11-11,,https://patents.google.com/patent/US20210350369A1/en,https://patentimages.storage.googleapis.com/7e/0e/d8/21c7f9d933ae91/US20210350369A1-20211111-D00000.png
KR-20180123967-A,"METHOD FOR PAYING COST OF IoT DEVICE BASED ON BLOCKCHAIN, AND SERVER, SERVICE PROVIDING TERMINAL, AND DIGITAL WALLET USING THE SAME ",주식회사 코인플러그,"어준선, 홍재우",2018-04-30,2018-04-30,2018-11-20,,https://patents.google.com/patent/KR20180123967A/en,https://patentimages.storage.googleapis.com/2b/2f/af/6d09acef054ae5/pat00001.png
US-11693835-B2,Dynamic database schema allocation on tenant onboarding for a multi-tenant identity cloud service ,Oracle International Corporation,"Rajesh Purushothaman, Elangovan Subramanian",2018-10-17,2019-04-30,2023-07-04,2023-07-04,https://patents.google.com/patent/US11693835B2/en,https://patentimages.storage.googleapis.com/0c/ad/25/dafca41291c7d0/US11693835-20230704-D00000.png
US-2022366022-A1,Non-fungible token (nft) content identifier with split tracking ,"Tunego, Inc.","Mark Goldston, Stacy Haitsuka, John Kohl, Ofek Hayon, Harold MacKenzie",2017-02-13,2022-07-26,2022-11-17,,https://patents.google.com/patent/US20220366022A1/en,https://patentimages.storage.googleapis.com/b7/62/35/4f3a70d09402bf/US20220366022A1-20221117-D00000.png
CN-110929231-A,Digital asset authorization method and device and server ,北京阿尔山区块链联盟科技有限公司,"徐磊, 袁力, 邸烁, 程乾翔",2019-12-06,2019-12-06,2020-03-27,,https://patents.google.com/patent/CN110929231A/en,https://patentimages.storage.googleapis.com/1f/da/ae/e45b5132f99e06/HDA0002305541770000011.png
CN-108347435-A,Security detection equipment and its collecting method for public place ,王方松,"曾庆华, 冯海刚, 王方松, 何伟, 赵寅青, 幸新鹏",2017-12-25,2018-01-31,2018-07-31,,https://patents.google.com/patent/CN108347435A/en,
GB-2578168-A,Computer-implemented method and system for digital signing of transactions ,Star Hat Solutions Ltd,"Dylan Ward Christopher, Gueorguiev Asenov Roumen, James Elkins Michael",2018-10-19,2018-10-19,2020-04-22,,https://patents.google.com/patent/GB2578168A/en,
CN-109246197-B,Data processing method and device based on intelligent contract ,交通银行股份有限公司,"卜一超, 章万锋, 涂文斌, 朱诗君, 谢超, 汪娜",2018-08-15,2018-08-15,2021-10-15,2021-10-15,https://patents.google.com/patent/CN109246197B/en,https://patentimages.storage.googleapis.com/dc/85/36/fa59aba9d6206d/HDA0001765752260000011.png
CN-111182497-A,"V2X anonymous authentication method, device and storage medium ",国家计算机网络与信息安全管理中心,"李政, 肖佃艳, 王智勇, 吴昊, 李承泽, 陈燕呢, 吴志敏, 黄磊, 申任远, 范乐君, 袁静, 张伟, 赵怀瑾",2019-12-27,2019-12-27,2020-05-19,,https://patents.google.com/patent/CN111182497A/en,https://patentimages.storage.googleapis.com/6e/29/21/ca48977e4a0987/HDA0002342715030000011.png
CN-109327312-B,Authentication method and device and electronic equipment ,阿里巴巴集团控股有限公司,"林立, 闫莺, 宋旭阳",2018-10-26,2018-10-26,2020-03-24,2020-03-24,https://patents.google.com/patent/CN109327312B/en,https://patentimages.storage.googleapis.com/6d/63/2d/f653a230cd7047/HDA0001843246220000011.png
US-2019097811-A1,"Open, secure electronic signature system and associated method ",Lex Persona,"François DEVORET, Julien PASQUIER",2016-03-01,2017-02-28,2019-03-28,,https://patents.google.com/patent/US20190097811A1/en,https://patentimages.storage.googleapis.com/4b/ed/63/5c8812a853e77a/US20190097811A1-20190328-D00000.png
US-2023069988-A1,Generating electronic signatures ,Yoti Holding Limited,Alttaf Hussain,2018-05-25,2022-10-24,2023-03-09,,https://patents.google.com/patent/US20230069988A1/en,https://patentimages.storage.googleapis.com/ec/98/78/f4153d94a931fe/US20230069988A1-20230309-D00000.png
CA-2931469-A1,Portable verifiable credentials and methods thereof ,Sal Khan,Sal Khan,2016-03-27,2016-05-30,2017-09-27,,https://patents.google.com/patent/CA2931469A1/en,
US-11714892-B2,Age verification ,Yoti Holding Limited,Francisco Angel Garcia RODRIGUEZ,2018-06-28,2020-12-23,2023-08-01,2023-08-01,https://patents.google.com/patent/US11714892B2/en,https://patentimages.storage.googleapis.com/d1/b6/5e/2f9b57db566e54/US11714892-20230801-D00000.png
KR-20220045962-A,Greeting protocol system and method for communicating using a private overlay peer-to-peer network ,화이트스타 커뮤니케이션즈 인코포레이티드,빌리 게일 문,2019-07-22,2020-07-21,2022-04-13,,https://patents.google.com/patent/KR20220045962A/en,https://patentimages.storage.googleapis.com/30/8a/44/fa40c31189c8c0/pct00001.png
US-10943063-B1,Apparatus and method to automate website user interface navigation ,"Anonyome Labs, Inc.","Steven Harvey McCown, Paul Ashley, Steve Shillingford, Greg Clark",2017-09-25,2018-01-18,2021-03-09,2021-03-09,https://patents.google.com/patent/US10943063B1/en,https://patentimages.storage.googleapis.com/2b/20/a8/f2cec80ba66db5/US10943063-20210309-D00000.png
EP-3433791-B1,System and method for internet of things (iot) security and management ,"T-Central, Inc.","David W. Kravitz, Donald Houston GRAHAM III, Josselyn L. Boudett, Russell S. Dietz",2016-03-25,2017-03-24,2022-01-12,2022-01-12,https://patents.google.com/patent/EP3433791B1/en,https://patentimages.storage.googleapis.com/97/42/55/ddec08ccc7dd83/imgf0001.png
CN-105099705-A,Safety communication method and system based on USB protocol ,同方计算机有限公司,"刘锋, 李健航, 郑必可",2015-08-19,2015-08-19,2015-11-25,,https://patents.google.com/patent/CN105099705A/en,
US-2016350547-A1,Systems and methods for electronic ticket management ,Yoti Ltd,"Eleanor Simone Frederika LOUGHLIN-MCHUGH, Roman Edward SZCZESNIAK, Duncan FRANCIS",2015-05-29,2015-05-29,2016-12-01,,https://patents.google.com/patent/US20160350547A1/en,https://patentimages.storage.googleapis.com/cc/ba/8e/eb07ed60c139a5/US20160350547A1-20161201-D00000.png
CN-108140152-A,Computer implemented tracking mechanism and data management ,优替控股有限公司,"埃莉诺·西莫内·弗雷德里卡·洛克林‐麦克休, 罗曼·爱德华·什切希尼亚克, 邓肯·弗朗西斯",2015-05-29,2016-05-27,2018-06-08,,https://patents.google.com/patent/CN108140152A/en,
US-2020235921-A1,Method and system for recovering cryptographic keys of a blockchain network ,"Telefonica Digital España, S.L.U.","Alfonso De La Rocha Gómez-Arevalillo, Jose Luis Nuñez Diaz",2019-01-18,2019-12-23,2020-07-23,,https://patents.google.com/patent/US20200235921A1/en,https://patentimages.storage.googleapis.com/c9/ca/45/162f3c1de7e336/US20200235921A1-20200723-D00000.png
US-10166438-B2,"Apparatus, method, and program product for tracking physical activity ",Motorola Mobility Llc,"Sudhir Vissa, Douglas Lautner, Vivek Tyagi",2017-04-11,2017-04-11,2019-01-01,2019-01-01,https://patents.google.com/patent/US10166438B2/en,https://patentimages.storage.googleapis.com/b2/5f/e7/2d00b4b89e0998/US10166438-20190101-D00000.png
WO-2019040651-A1,Secure communication of iot devices for vehicles ,"T-Central, Inc.","David W. Kravitz, Donald Houston GRAHAM, Josselyn L. Boudett, Russell S. Dietz, Kent William Stacy",2017-08-24,2018-08-22,2019-02-28,,https://patents.google.com/patent/WO2019040651A1/en,
TW-201929480-A,System for verifying a user's identity of telecommunication certification and method thereof ,中華電信股份有限公司,"林崇頤, 張繼軒, 林晉賢, 周淑羚",2017-12-25,2017-12-25,2019-07-16,,https://patents.google.com/patent/TW201929480A/en,
TW-201640423-A,Computerized system and method for offline identity authentication of a user cross-reference to related applications ,Alibaba Group Services Ltd,Jian Qin,2015-04-30,2015-12-14,2016-11-16,,https://patents.google.com/patent/TW201640423A/en,
US-2019215165-A1,Cryptographic methods and systems using activation codes for digital certificate revocation ,"Lg Electronics, Inc., University Of São Paulo","Marcos A. Simplicio, JR., Eduardo Lopes Cominetti, Harsh KUPWADE PATIL, Jefferson B. Ricardini, Marcos Vinicius M. Silva",2018-01-11,2019-01-10,2019-07-11,,https://patents.google.com/patent/US20190215165A1/en,https://patentimages.storage.googleapis.com/8e/aa/f6/34b45220c4aabc/US20190215165A1-20190711-D00000.png
US-10579809-B2,National identification number based authentication and content delivery ,Securelyshare Software Private Limited,Prakash Baskaran,2018-04-09,2018-04-09,2020-03-03,2020-03-03,https://patents.google.com/patent/US10579809B2/en,https://patentimages.storage.googleapis.com/75/19/9d/86e156568778b7/US10579809-20200303-D00000.png
US-11050767-B2,System for identifying and handling electronic communications from a potentially untrustworthy sending entity ,"Forcepoint, LLC","Robert B. Black, Harish Nair, He Yin",2018-12-17,2018-12-17,2021-06-29,2021-06-29,https://patents.google.com/patent/US11050767B2/en,https://patentimages.storage.googleapis.com/a9/40/d2/2d07ac85316bed/US11050767-20210629-D00000.png
US-2021050992-A1,Controlled-share identity transport stack ,Accenture Global Solutions Limited,"Shane R. Marshall, Rodrigo Yukio Ieto, Peter Bidewell, Julius Christian Quirona Uy, Lukas Jan Wuttke",2019-08-15,2020-08-14,2021-02-18,,https://patents.google.com/patent/US20210050992A1/en,https://patentimages.storage.googleapis.com/0f/3c/42/25f6606cdfb89c/US20210050992A1-20210218-D00000.png
CN-108566395-A,"A kind of document transmission method, apparatus and system based on block chain ",济南浪潮高新科技投资发展有限公司,"展召磊, 李秀芳, 郑彬, 周祥龙",2018-04-20,2018-04-20,2018-09-21,,https://patents.google.com/patent/CN108566395A/en,
CN-111145046-A,Digital management method and system for hydraulic and hydroelectric engineering construction process ,吴立忠,"吴立忠, 赵兴龙, 葛均玲",2019-12-17,2019-12-17,2020-05-12,,https://patents.google.com/patent/CN111145046A/en,https://patentimages.storage.googleapis.com/28/9f/e5/7f7c43d5b412c1/HDA0002321480190000011.png
WO-2020177298-A1,"Digital asset value management and operation method and apparatus, medium, and computing device ",钟山,钟山,2019-09-20,2019-09-20,2020-09-10,,https://patents.google.com/patent/WO2020177298A1/en,https://patentimages.storage.googleapis.com/72/eb/8a/80415d1db32911/PCTCN2019106872-appb-300001.png
US-2023094432-A1,"Method, electronic identity object, and terminal for recognizing and/or identifying a user ",Global Id Sa,"Lambert SONNA MOMO, Faith BALLI, Serge Vaudenay, Betül DURAK",2019-04-05,2020-04-05,2023-03-30,,https://patents.google.com/patent/US20230094432A1/en,https://patentimages.storage.googleapis.com/b8/a3/83/483417026b2df3/US20230094432A1-20230330-D00000.png
KR-20190138384-A,Method for physical identity management in blockchain using a decentralized biometrics system ,아이리텍 잉크,"김대훈, 백승민, 트란 호 트룩 판, 티 뒤엔 두엔 응위엔",2018-06-05,2018-06-05,2019-12-13,,https://patents.google.com/patent/KR20190138384A/en,https://patentimages.storage.googleapis.com/b6/ca/dc/a0322dc206d841/pat00001.png
US-2017337360-A1,"System and method for dynamically exchanging, storing, updating, and interacting with digital identities on portable computing devices using interfaces, gestures and monitored activity ","The Circle Project, Llc","Sara Gaspard, Scott Gaspard, Simon Nicholls",2016-05-20,2017-05-22,2017-11-23,,https://patents.google.com/patent/US20170337360A1/en,https://patentimages.storage.googleapis.com/5b/f7/0a/a4d3651fce2fa2/US20170337360A1-20171123-D00000.png
CN-110287664-A,A kind of identity identifying method being characterized selection based on multirow ,"贵州大学, 中电科大数据研究院有限公司","丁兴, 彭长根, 丁红发, 牟其林, 杨辉",2019-07-01,2019-07-01,2019-09-27,,https://patents.google.com/patent/CN110287664A/en,
CN-110753029-A,Identity verification method and biological identification platform ,中国联合网络通信集团有限公司,"薛淼, 王光全, 刘千仞, 任梦璇, 任杰",2019-09-16,2019-09-16,2020-02-04,,https://patents.google.com/patent/CN110753029A/en,https://patentimages.storage.googleapis.com/34/15/c1/d1fbdefdbe6f6f/HDA0002203442620000011.png
CN-109948321-A,"Management method, device and the server of number identity ","安信数字(广州)科技有限公司, 广州翔腾可信物联科技有限公司, 广东中育至诚科技有限公司, 湖南中育教育卡应用大数据工程研究有限公司","何鸥翔, 徐雪松, 蔡燕, 王刚, 邵飞, 钟梁",2019-03-28,2019-03-28,2019-06-28,,https://patents.google.com/patent/CN109948321A/en,
US-2023246840-A1,Systems and methods for managing user identities in networks ,Mastercard International Incorporated,"Manash Bhattacharjee, Ashfaq Kamal, Rahul Deshpande",2019-07-10,2023-04-05,2023-08-03,,https://patents.google.com/patent/US20230246840A1/en,https://patentimages.storage.googleapis.com/81/b4/d4/58953043a5f7e4/US20230246840A1-20230803-D00000.png
CN-109979580-B,Medical service management method and device ,深圳市元征科技股份有限公司,刘新,2019-03-27,2019-03-27,2022-07-19,2022-07-19,https://patents.google.com/patent/CN109979580B/en,https://patentimages.storage.googleapis.com/c3/9a/cb/ecbe2f614a03b6/HDA0002008792620000011.png
CN-107609612-B,General aviation aircraft monitoring control digital identification system and method ,山东东进航空科技有限公司,"曹全宗, 廖青, 邵怀龙, 宗朋, 张清刚",2017-09-15,2017-09-15,2021-03-23,2021-03-23,https://patents.google.com/patent/CN107609612B/en,https://patentimages.storage.googleapis.com/b9/25/ff/82010c6b4b8f38/HDA0001409594490000011.png
CN-110808998-A,"Initialization of identity authenticator, identity authentication method and device ",上海华羿汽车系统集成有限公司,"孙海东, 童宙杰, 孙奇帆, 向桂蓉",2019-11-12,2019-11-12,2020-02-18,,https://patents.google.com/patent/CN110808998A/en,https://patentimages.storage.googleapis.com/84/eb/68/119660bdd0bd24/HDA0002269747180000011.png
CN-109743322-A,"Identity identifying method, identity authorization system ",中国联合网络通信集团有限公司,"田新雪, 马书惠, 肖征荣",2019-01-04,2019-01-04,2019-05-10,,https://patents.google.com/patent/CN109743322A/en,
WO-2020167317-A1,Identity-based transaction processing ,Visa International Service Association,"Michael Bankston, Erik FRIEND, Jerry WALD",2019-02-15,2019-02-15,2020-08-20,,https://patents.google.com/patent/WO2020167317A1/en,
CN-110612712-A,Online verification method and system for verifying identity of object ,因文提亚有限责任公司,"安德烈·斯内利, 安东尼奥·米诺西, 阿尔贝托·加罗福洛",2017-04-04,2018-04-03,2019-12-24,,https://patents.google.com/patent/CN110612712A/en,
TW-202044084-A,Managing cryptographic keys based on identity information ,開曼群島商創新先進技術有限公司,"馮志遠, 李艷鵬, 程龍",2019-03-29,2019-12-11,2020-12-01,,https://patents.google.com/patent/TW202044084A/en,https://patentimages.storage.googleapis.com/46/e8/56/82962a1715c45a/108145255-A0304-14-0001-2.png
GB-2587075-A,Proving identity ,Yoti Holding Ltd,"Quemin Cyrille, Palomares Diego, Angel Garcia Rodriguez Francisco",2019-06-20,2020-06-22,2021-03-17,,https://patents.google.com/patent/GB2587075A/en,
US-2021273804-A1,System and method which using blockchain protects the privacy of access code and the identity of an individual seeking online access ,Sal Khan,Sal Khan,2016-02-15,2018-07-20,2021-09-02,,https://patents.google.com/patent/US20210273804A1/en,https://patentimages.storage.googleapis.com/0e/cd/17/7ab8f98fdec2e3/US20210273804A1-20210902-D00000.png
US-2020151787-A1,Systems and methods for verifying identity of a user on an equipment online marketplace platform ,Honeywell International Inc,"Satyanarayan Kar, Lisa Estipona BUTTERS, Sujay Rao, Keerthi JAYARAJAN, Sravan Kommuri, Sathish Muthukrishnan",2018-11-09,2019-08-05,2020-05-14,,https://patents.google.com/patent/US20200151787A1/en,https://patentimages.storage.googleapis.com/ae/a1/31/d1fd4b0605a348/US20200151787A1-20200514-D00000.png
US-2020382501-A1,Email address with identity string and methods of use ,Alexander J.M. VAN DER VELDEN,Alexander J.M. VAN DER VELDEN,2019-05-28,2020-05-28,2020-12-03,,https://patents.google.com/patent/US20200382501A1/en,https://patentimages.storage.googleapis.com/c4/a9/9a/02aa1bf482f0ed/US20200382501A1-20201203-D00000.png
EP-3188010-A1,System and method for creating an integrated digital platform ,Tata Consultancy Services Limited,"Viswanathan Sankaranarayanan, Sivakumar Narendran",2015-12-29,2016-12-21,2017-07-05,,https://patents.google.com/patent/EP3188010A1/en,https://patentimages.storage.googleapis.com/11/92/2a/3b1b7158425ac4/imgf0001.png
